Wall time,Step,Value
1667390564.8795,2901831,600.0
1667390564.940617,2923431,600.0
1667390565.00333,2945631,600.0
1667390565.029002,2954631,600.0
1667390565.143204,2994831,600.0
1667390565.20748,3017631,600.0
1667390565.296438,3048231,600.0
1667390565.414025,3092031,600.0
1667390565.456324,3103431,600.0
1667390565.613345,3158631,600.0
1667390565.70078,3191031,600.0
1667390565.713733,3195831,600.0
1667390565.736283,3204231,600.0
1667390565.741134,3206031,600.0
1667390565.84295,3243831,600.0
1667390565.881732,3258231,600.0
1667390565.953007,3284631,600.0
1667390566.012853,3306831,600.0
1667390566.110088,3342831,600.0
1667390566.121373,3347031,600.0
1667390566.187643,3371631,600.0
1667390566.189277,3372231,600.0
1667390566.19732,3375231,600.0
1667390566.215076,3381831,600.0
1667390566.351317,3426231,600.0
1667390566.429248,3454431,600.0
1667390566.520551,3488031,600.0
1667390566.523806,3489231,600.0
1667390566.766083,3579231,600.0
1667390566.772416,3581631,600.0
1667390566.890999,3626031,600.0
1667390566.89899,3629031,600.0
1667390567.023706,3675831,600.0
1667390567.036436,3680631,600.0
1667390567.191875,3738231,600.0
1667390567.208165,3744231,600.0
1667390567.222755,3749631,600.0
1667390567.312254,3782631,600.0
1667390567.317109,3784431,600.0
1667390567.395135,3813231,600.0
1667390567.440757,3830031,600.0
1667390567.505998,3854031,600.0
1667390567.554886,3872031,600.0
1667390567.68527,3919431,600.0
1667390567.732591,3936831,600.0
1667390567.792777,3959031,600.0
1667390567.794448,3959631,600.0
1667390567.934372,4011231,600.0
1667390568.023831,4044231,600.0
1667390568.097002,4071231,600.0
1667390568.105091,4074231,600.0
1667390568.13761,4086231,600.0
1667390568.197916,4108431,600.0
1667390568.204418,4110831,600.0
1667390568.329806,4157031,600.0
1667390568.38681,4178031,600.0
1667390568.458474,4204431,600.0
1667390568.499117,4219431,600.0
1667390568.600091,4256631,600.0
1667390568.711142,4297431,600.0
1667390568.714405,4298631,600.0
1667390568.741994,4308831,600.0
1667390568.780982,4323231,600.0
1667390568.793974,4328031,600.0
1667390568.8232,4338831,600.0
1667390568.906179,4369431,600.0
1667390568.922444,4375431,600.0
1667390568.927324,4377231,600.0
1667390568.971125,4393431,600.0
1667390569.106098,4443231,600.0
1667390569.11586,4446831,600.0
1667390569.174405,4468431,600.0
1667390569.289747,4511031,600.0
1667390569.314182,4520031,600.0
1667390569.354758,4535031,600.0
1667390569.362921,4538031,600.0
1667390569.369426,4540431,600.0
1667390569.556223,4609431,600.0
1667390569.761321,4685031,600.0
1667390569.769498,4688031,600.0
1667390569.784189,4693431,600.0
1667390569.933363,4748031,600.0
1667390569.99006,4766631,600.0
1667390570.075768,4796631,600.0
1667390570.162442,4827231,600.0
1667390570.18608,4835631,600.0
1667390570.235291,4853031,600.0
1667390570.248754,4857831,600.0
1667390570.361263,4897431,600.0
1667390570.364649,4898631,600.0
1667390570.385001,4905831,600.0
1667390570.506401,4947231,600.0
1667390570.521302,4952031,600.0
1667390570.665458,5003031,600.0
1667390570.792298,5049831,600.0
1667390570.897967,5088831,600.0
1667390570.961356,5112231,600.0
1667390570.969489,5115231,600.0
1667390571.003695,5127831,600.0
1667390571.02478,5135631,600.0
1667390571.028056,5136831,600.0
1667390571.093096,5160831,600.0
1667390571.097967,5162631,600.0
1667390571.146437,5174031,600.0
1667390571.194633,5190831,600.0
1667390571.201264,5193231,600.0
1667390571.218204,5199231,600.0
1667390571.233557,5204631,600.0
1667390571.23695,5205831,600.0
1667390571.252367,5211231,600.0
1667390571.254382,5211831,600.0
1667390571.260067,5213631,600.0
1667390571.334336,5239431,600.0
1667390571.377489,5253831,600.0
1667390571.403387,5262831,600.0
1667390571.453021,5280231,600.0
1667390571.478632,5289231,600.0
1667390571.584923,5325831,600.0
1667390571.602522,5331831,600.0
1667390571.670281,5355231,600.0
1667390571.728933,5375031,600.0
1667390571.789981,5396031,600.0
1667390571.906528,5436231,600.0
1667390571.926006,5443431,600.0
1667390572.051187,5489031,600.0
1667390572.054492,5490231,600.0
1667390572.065893,5494431,600.0
1667390572.098217,5506431,600.0
1667390572.109475,5510631,600.0
1667390572.217437,5550831,600.0
1667390572.243277,5560431,600.0
1667390572.35611,5602431,600.0
1667390572.378629,5610831,600.0
1667390572.545952,5673231,600.0
1667390572.834372,5780631,600.0
1667390572.861706,5790831,600.0
1667390572.985644,5837031,600.0
1667390573.021012,5850231,600.0
1667390573.043728,5858631,600.0
1667390573.130702,5891031,600.0
1667390573.142017,5895231,600.0
1667390573.224175,5925831,600.0
1667390573.233816,5929431,600.0
1667390573.262885,5940231,600.0
1667390573.376969,5981631,600.0
1667390573.420419,5997831,600.0
1667390573.457379,6011631,600.0
1667390573.487905,6023031,600.0
1667390573.622894,6073431,600.0
1667390573.683928,6096231,600.0
1667390573.704839,6104031,600.0
1667390573.756357,6123231,600.0
1667390573.830708,6150831,600.0
1667390573.850012,6158031,600.0
1667390573.920917,6184431,600.0
1667390573.985223,6208431,600.0
1667390574.022422,6222231,600.0
1667390574.08292,6244431,600.0
1667390574.186173,6281631,600.0
1667390574.255996,6307431,600.0
1667390574.262462,6309831,600.0
1667390574.301263,6324231,600.0
1667390574.302873,6324831,600.0
1667390574.312572,6328431,600.0
1667390574.372221,6350631,600.0
1667390574.412561,6365631,600.0
1667390574.41416,6366231,600.0
1667390574.472328,6387831,600.0
1667390574.535334,6411231,600.0
1667390574.553078,6417831,600.0
1667390574.590293,6431631,600.0
1667390574.625852,6444831,600.0
1667390574.637136,6449031,600.0
1667390574.64849,6453231,600.0
1667390574.753422,6492231,600.0
1667390574.782473,6503031,600.0
1667390574.911705,6551031,600.0
1667390574.919785,6554031,600.0
1667390574.966657,6571431,600.0
1667390575.003863,6585231,600.0
1667390575.049046,6602031,600.0
1667390575.078042,6612831,600.0
1667390575.232731,6670431,600.0
1667390575.399017,6732231,600.0
1667390575.415095,6738231,600.0
1667390575.434455,6745431,600.0
1667390575.440888,6747831,600.0
1667390575.498831,6769431,600.0
1667390575.52143,6777831,600.0
1667390575.542389,6785631,600.0
1667390575.555314,6790431,600.0
1667390575.582599,6800631,600.0
1667390575.608321,6810231,600.0
1667390575.743929,6860631,600.0
1667390575.768178,6869631,600.0
1667390576.168164,7018431,600.0
1667390576.169796,7019031,600.0
1667390576.266262,7054431,600.0
1667390576.344591,7083231,600.0
1667390576.404273,7105431,600.0
1667390576.434928,7116831,600.0
1667390576.495869,7139631,600.0
1667390576.673063,7205631,600.0
1667390576.72072,7214631,600.0
1667390576.741671,7221831,600.0
1667390576.74995,7224831,600.0
1667390576.883558,7274031,600.0
1667390576.904534,7281831,600.0
1667390576.919056,7287231,600.0
1667390576.927127,7290231,600.0
1667390576.938467,7294431,600.0
1667390576.94162,7295631,600.0
1667390576.959396,7302231,600.0
1667390576.99176,7314231,600.0
1667390577.014364,7322631,600.0
1667390577.03709,7331031,600.0
1667390577.172843,7381431,600.0
1667390577.318103,7435431,600.0
1667390577.335791,7442031,600.0
1667390577.392161,7463031,600.0
1667390577.574228,7530831,600.0
1667390577.595178,7538631,600.0
1667390577.622518,7548831,600.0
1667390577.6337,7553031,600.0
1667390577.649806,7559031,600.0
1667390577.698143,7577031,600.0
1667390577.811008,7619031,600.0
1667390577.86265,7638231,600.0
1667390577.886859,7647231,600.0
1667390577.906266,7654431,600.0
1667390577.943572,7668231,600.0
1667390577.972628,7679031,600.0
1667390577.974221,7679631,600.0
1667390577.982321,7682631,600.0
1667390577.995292,7687431,600.0
1667390578.001742,7689831,600.0
1667390578.056696,7710231,600.0
1667390578.135865,7739631,600.0
1667390578.226234,7773231,600.0
1667390578.242313,7779231,600.0
1667390578.282625,7794231,600.0
1667390578.353494,7820631,600.0
1667390578.397768,7836831,600.0
1667390578.452143,7856631,600.0
1667390578.506519,7876431,600.0
1667390578.542306,7889631,600.0
1667390578.595396,7909431,600.0
1667390578.616363,7917231,600.0
1667390578.630888,7922059,28.0
1667390578.725985,7957459,600.0
1667390578.746984,7965259,600.0
1667390578.756605,7968859,600.0
1667390578.782551,7978459,600.0
1667390578.82945,7995859,600.0
1667390578.898917,8021659,600.0
1667390578.981383,8052259,600.0
1667390579.110533,8100259,600.0
1667390579.171936,8123059,600.0
1667390579.241411,8148859,600.0
1667390579.251061,8152459,600.0
1667390579.299452,8170459,600.0
1667390579.309085,8174059,600.0
1667390579.375302,8198659,600.0
1667390579.428418,8218459,600.0
1667390579.516971,8251459,600.0
1667390579.529875,8256259,600.0
1667390579.612033,8286859,600.0
1667390579.613663,8287459,600.0
1667390579.865077,8381059,600.0
1667390579.952228,8413459,600.0
1667390580.252667,8525059,600.0
1667390580.354277,8562859,600.0
1667390580.417129,8586259,600.0
1667390580.457508,8601259,600.0
1667390580.481692,8610259,600.0
1667390580.520461,8624659,600.0
1667390580.562616,8640259,600.0
1667390580.627072,8664259,600.0
1667390580.628704,8664859,600.0
1667390580.76813,8716459,600.0
1667390580.781103,8721259,600.0
1667390580.802151,8729059,600.0
1667390580.80709,8730859,600.0
1667390580.816715,8734459,600.0
1667390580.839352,8742859,600.0
1667390580.845776,8745259,600.0
1667390580.866696,8753059,600.0
1667390580.999123,8802259,600.0
1667390581.015254,8808259,600.0
1667390581.065691,8826859,600.0
1667390581.109497,8843059,600.0
1667390581.132147,8851459,600.0
1667390581.140252,8854459,600.0
1667390581.227373,8886859,600.0
1667390581.458126,8972659,600.0
1667390581.493625,8985859,600.0
1667390581.550282,9006859,600.0
1667390581.661331,9047686,600.0
1667390581.743789,9074086,600.0
1667390581.768212,9083086,600.0
1667390581.800764,9095086,600.0
1667390581.83296,9107086,600.0
1667390581.89776,9131086,600.0
1667390581.981919,9162286,600.0
1667390582.002915,9170086,600.0
1667390582.096939,9204886,600.0
1667390582.158288,9227686,600.0
1667390582.172815,9233086,600.0
1667390582.248883,9261286,600.0
1667390582.284609,9274486,600.0
1667390582.292671,9277486,600.0
1667390582.519239,9361486,600.0
1667390582.541782,9369886,600.0
1667390582.559557,9376486,600.0
1667390582.595158,9389686,600.0
1667390582.60804,9394486,600.0
1667390582.68727,9423886,600.0
1667390582.71379,9433486,600.0
1667390582.76694,9452686,600.0
1667390582.908904,9504886,600.0
1667390582.961024,9524086,600.0
1667390583.08411,9569686,600.0
1667390583.177733,9604486,600.0
1667390583.211694,9617086,600.0
1667390583.340896,9665086,600.0
1667390583.415094,9692686,600.0
1667390583.447385,9704686,600.0
1667390583.461859,9710086,600.0
1667390583.4796,9716686,600.0
1667390583.505436,9726286,600.0
1667390583.510271,9728086,600.0
1667390583.587698,9756886,600.0
1667390583.632916,9773686,600.0
1667390583.76355,9822286,600.0
1667390583.83782,9849886,600.0
1667390584.009163,9913486,600.0
1667390584.05121,9929086,600.0
1667390584.135132,9960286,600.0
1667390584.152832,9966886,600.0
1667390584.15764,9968686,600.0
1667390584.212557,9989086,600.0
1667390584.262574,10007686,600.0
1667390584.404488,10059920,600.0
1667390584.459076,10079757,600.0
1667390584.523672,10103252,600.0
1667390584.53332,10106852,600.0
1667390584.610612,10133958,600.0
1667390584.655713,10150758,600.0
1667390584.671799,10156758,600.0
1667390584.681513,10160358,600.0
1667390584.694436,10164595,600.0
1667390584.747551,10184395,600.0
1667390584.824951,10212697,600.0
1667390584.904203,10241497,600.0
1667390584.912493,10244497,600.0
1667390585.01586,10281134,600.0
1667390585.098388,10311734,600.0
1667390585.162987,10335734,600.0
1667390585.179142,10341734,600.0
1667390585.213112,10354334,600.0
1667390585.239007,10363934,600.0
1667390585.247028,10366934,600.0
1667390585.345496,10403534,600.0
1667390585.352025,10405934,600.0
1667390585.429579,10434734,600.0
1667390585.489236,10456934,600.0
1667390585.666591,10522934,600.0
1667390585.726194,10545134,600.0
1667390585.729394,10546334,600.0
1667390585.735859,10548734,600.0
1667390585.811846,10576934,600.0
1667390585.842211,10588334,600.0
1667390585.970632,10633361,600.0
1667390585.993893,10641761,600.0
1667390585.998738,10643561,600.0
1667390586.010023,10647761,600.0
1667390586.139024,10695761,600.0
1667390586.140574,10696361,600.0
1667390586.20333,10719761,600.0
1667390586.222612,10726961,600.0
1667390586.225811,10728161,600.0
1667390586.277354,10747361,600.0
1667390586.311382,10759961,600.0
1667390586.38221,10786361,600.0
1667390586.43697,10806761,600.0
1667390586.470865,10819361,600.0
1667390586.552895,10849961,600.0
1667390586.556085,10851161,600.0
1667390586.581954,10860761,600.0
1667390586.586833,10862561,600.0
1667390586.602894,10868561,600.0
1667390586.681776,10897961,600.0
1667390586.797343,10932761,600.0
1667390586.810286,10937561,600.0
1667390586.815123,10939361,600.0
1667390586.832834,10945961,600.0
1667390586.918249,10977761,600.0
1667390586.952282,10989788,600.0
1667390586.997564,11006588,600.0
1667390587.000865,11007788,600.0
1667390587.022272,11015588,600.0
1667390587.033878,11019788,600.0
1667390587.03881,11021588,600.0
1667390587.094027,11041988,600.0
1667390587.134466,11056988,600.0
1667390587.160503,11065457,27.0
1667390587.309223,11120657,600.0
1667390587.312424,11121857,600.0
1667390587.325319,11126657,600.0
1667390587.359151,11139257,600.0
1667390587.418716,11161457,600.0
1667390587.450995,11173457,600.0
1667390587.60093,11229257,600.0
1667390587.687982,11261657,600.0
1667390587.781385,11296457,600.0
1667390587.784641,11297657,600.0
1667390587.82011,11310857,600.0
1667390587.874831,11331257,600.0
1667390587.887739,11336057,600.0
1667390587.91828,11347457,600.0
1667390587.947402,11358257,600.0
1667390588.164745,11438657,600.0
1667390588.250479,11470457,600.0
1667390588.292475,11486057,600.0
1667390588.366911,11513657,600.0
1667390588.402362,11526857,600.0
