Wall time,Step,Value
1667390670.87504,3222600,600
1667390670.89746,3226800,600
1667390670.9262,3232200,600
1667390670.96782,3240000,600
1667390671.05649,3256800,600
1667390671.22225,3288000,600
1667390671.2449,3292200,600
1667390671.29604,3301800,600
1667390671.39559,3320400,600
1667390671.44119,3327600,600
1667390671.45187,3329400,600
1667390671.45513,3330000,600
1667390671.53535,3345000,600
1667390671.53854,3345600,600
1667390671.63145,3362400,600
1667390671.70234,3375000,600
1667390671.87385,3405600,600
1667390671.88392,3407400,600
1667390671.92067,3414000,600
1667390671.92732,3415200,600
1667390671.96443,3421800,600
1667390672.00107,3428400,600
1667390672.1894,3462000,600
1667390672.19945,3463800,600
1667390672.2264,3468600,600
1667390672.2835,3478800,600
1667390672.31396,3484200,600
1667390672.32072,3485400,600
1667390672.38773,3497400,600
1667390672.49853,3517200,600
1667390672.61187,3536400,600
1667390672.6701,3547200,600
1667390672.67922,3548400,600
1667390672.76633,3558000,600
1667390672.84732,3566400,600
1667390672.87579,3569400,600
1667390672.91001,3573000,600
1667390673.01052,3585600,600
1667390673.02774,3588600,600
1667390673.04114,3591000,600
1667390673.06077,3594600,600
1667390673.22939,3621000,600
1667390673.282,3630600,600
1667390673.42763,3657000,600
1667390673.46933,3663600,600
1667390673.57899,3684000,600
1667390673.67499,3700800,600
1667390673.731,3710400,600
1667390673.76578,3716400,600
1667390673.79015,3720600,600
1667390673.97564,3753000,600
1667390673.99508,3756600,600
1667390674.11446,3778800,600
1667390674.16088,3787200,600
1667390674.2154,3796200,600
1667390674.21861,3796800,600
1667390674.28893,3810000,600
1667390674.35463,3822000,600
1667390674.38473,3827400,600
1667390674.39813,3829800,600
1667390674.47186,3843000,600
1667390674.52228,3852000,600
1667390674.52893,3853200,600
1667390674.5556,3858000,600
1667390674.55895,3858600,600
1667390674.63639,3872400,600
1667390674.68654,3881400,600
1667390674.69017,3882000,600
1667390674.74164,3891600,600
1667390674.75437,3894000,600
1667390674.77685,3898200,600
1667390674.78967,3900600,600
1667390674.92152,3925200,600
1667390674.93434,3927600,600
1667390674.93781,3928200,600
1667390674.96335,3933000,600
1667390674.97612,3935400,600
1667390674.99845,3939600,600
1667390675.03351,3946200,600
1667390675.23593,3984000,600
1667390675.2391,3984600,600
1667390675.25516,3987600,600
1667390675.27759,3991800,600
1667390675.3194,3999600,600
1667390675.32896,4001400,600
1667390675.35161,4005600,600
1667390675.35484,4006200,600
1667390675.40943,4016400,600
1667390675.52251,4037400,600
1667390675.52573,4038000,600
1667390675.52893,4038600,600
1667390675.53533,4039800,600
1667390675.5481,4042200,600
1667390675.70465,4071000,600
1667390675.72804,4075200,600
1667390675.86082,4099200,600
1667390675.92113,4110600,600
1667390675.9621,4117800,600
1667390676.00186,4124400,600
1667390676.04204,4131000,600
1667390676.10877,4143000,600
1667390676.12448,4146000,600
1667390676.35775,4189800,600
1667390676.39604,4197000,600
1667390676.62468,4239600,600
1667390676.82322,4276800,600
1667390676.84561,4281000,600
1667390676.8488,4281600,600
1667390676.86163,4284000,600
1667390676.89716,4290600,600
1667390676.96184,4302600,600
1667390677.1217,4332600,600
1667390677.21811,4350600,600
1667390677.22135,4351200,600
1667390677.24376,4355400,600
1667390677.30766,4367400,600
1667390677.35929,4377000,600
1667390677.3879,4382400,600
1667390677.42629,4389600,600
1667390677.56144,4414800,600
1667390677.59688,4420200,600
1667390677.67778,4435200,600
1667390677.74126,4446600,600
1667390677.758,4449600,600
1667390677.80161,4457400,600
1667390677.89216,4473600,600
1667390677.92238,4479000,600
1667390677.99955,4492800,600
1667390678.02633,4497600,600
1667390678.11058,4512600,600
1667390678.11729,4513800,600
1667390678.12061,4514400,600
1667390678.15755,4521000,600
1667390678.17768,4524600,600
1667390678.41356,4568400,600
1667390678.43198,4572000,600
1667390678.4868,4582200,600
1667390678.53432,4591200,600
1667390678.54399,4593000,600
1667390678.64629,4612200,600
1667390678.70441,4623000,600
1667390678.70763,4623600,600
1667390678.71083,4624200,600
1667390678.71405,4624800,600
1667390678.74943,4631400,600
1667390678.80406,4641600,600
1667390678.90385,4660200,600
1667390679.23347,4720200,600
1667390679.26334,4725600,600
1667390679.31377,4734600,600
1667390679.38116,4746600,600
1667390679.5156,4770600,600
1667390679.54227,4775400,600
1667390679.58856,4783800,600
1667390679.61747,4789200,600
1667390679.66229,4797600,600
1667390679.71051,4806600,600
1667390679.7201,4808400,600
1667390679.72329,4809000,600
1667390679.7297,4810200,600
1667390679.82926,4828800,600
1667390679.97704,4856400,600
1667390679.9802,4857000,600
1667390680.00572,4861800,600
1667390680.02486,4865400,600
1667390680.1088,4881000,600
1667390680.17266,4893000,600
1667390680.21129,4899600,600
1667390680.22407,4902000,600
1667390680.24009,4905000,600
1667390680.26886,4910400,600
1667390680.29741,4915800,600
1667390680.31163,4918800,600
1667390680.32127,4920600,600
1667390680.36415,4929000,600
1667390680.45073,4946400,600
1667390680.46288,4948800,600
1667390680.48768,4953600,600
1667390680.50348,4956600,600
1667390680.56142,4967400,600
1667390680.61608,4977600,600
1667390680.69648,4992600,600
1667390680.70286,4993800,600
1667390680.74082,5001000,600
1667390680.85578,5022600,600
1667390681.02203,5053800,600
1667390681.0925,5067000,600
1667390681.18205,5083800,600
1667390681.1953,5086200,600
1667390681.21443,5089800,600
1667390681.30403,5106600,600
1667390681.37684,5118600,600
1667390681.39613,5122200,600
1667390681.48992,5139000,600
1667390681.51442,5143200,600
1667390681.6862,5172600,600
1667390681.70053,5175000,600
1667390681.71806,5178000,600
1667390681.74251,5182200,600
1667390681.77042,5187000,600
1667390681.83379,5197800,600
1667390681.84425,5199600,600
1667390681.86874,5203800,600
1667390682.00871,5227800,600
1667390682.03648,5232600,600
1667390682.08554,5241000,600
1667390682.10305,5244000,600
1667390682.16952,5255400,600
1667390682.21878,5263800,600
1667390682.22578,5265000,600
1667390682.31337,5280000,600
1667390682.38729,5292600,600
1667390682.50265,5312400,600
1667390682.53411,5317800,600
1667390682.59882,5328600,600
1667390682.65021,5338200,600
1667390682.79935,5365200,600
1667390682.81979,5368800,600
1667390682.84993,5374200,600
1667390682.88347,5380200,600
1667390682.88685,5380800,600
1667390682.94412,5391000,600
1667390682.98757,5398800,600
1667390682.99768,5400600,600
1667390683.03095,5406600,600
1667390683.05436,5410800,600
1667390683.17457,5432400,600
1667390683.18817,5434800,600
1667390683.25084,5446200,600
1667390683.27363,5450400,600
1667390683.31677,5458200,600
1667390683.33016,5460600,600
1667390683.36265,5466600,600
1667390683.40502,5474400,600
1667390683.46785,5485800,600
1667390683.49802,5491200,600
1667390683.52146,5495400,600
1667390683.63771,5516400,600
1667390683.73809,5534400,600
1667390683.90875,5565000,600
1667390683.92546,5568000,600
1667390683.93549,5569800,600
1667390683.93915,5570400,600
1667390683.94252,5571000,600
1667390683.98084,5578200,600
1667390683.99387,5580600,600
1667390684.00023,5581800,600
1667390684.02252,5586000,600
1667390684.03849,5589000,600
1667390684.11907,5604000,600
1667390684.18645,5616600,600
1667390684.22861,5624400,600
1667390684.30559,5638800,600
1667390684.32843,5643000,600
1667390684.33165,5643600,600
1667390684.70938,5712000,600
1667390684.78968,5726400,600
1667390684.80977,5730000,600
1667390684.92243,5751000,600
1667390684.93527,5753400,600
1667390685.01572,5768400,600
1667390685.07054,5778600,600
1667390685.1222,5788200,600
1667390685.14172,5791800,600
1667390685.27026,5815800,600
1667390685.28644,5818800,600
1667390685.37671,5835600,600
1667390685.46689,5852400,600
1667390685.5377,5865600,600
1667390685.62466,5881800,600
1667390685.68222,5892600,600
1667390685.69847,5895600,600
1667390685.7461,5904600,600
1667390685.76203,5907600,600
1667390685.85193,5924400,600
1667390685.87748,5929200,600
1667390685.98282,5949000,600
1667390686.02689,5957400,600
1667390686.04892,5961000,600
1667390686.21516,5992200,600
1667390686.37263,6021600,600
1667390686.38869,6024600,600
1667390686.4305,6032400,600
1667390686.4369,6033600,600
1667390686.74864,6091800,600
1667390686.75499,6093000,600
1667390686.76457,6094800,600
1667390686.84556,6109200,600
1667390686.93526,6126000,600
1667390686.97364,6132600,600
1667390686.97716,6133200,600
1667390686.98764,6135000,600
1667390687.02962,6142200,600
1667390687.07567,6149400,600
1667390687.12507,6158400,600
1667390687.12826,6159000,600
1667390687.15726,6164400,600
1667390687.27688,6186000,600
1667390687.42444,6212400,600
1667390687.555,6235800,600
1667390687.55832,6236400,600
1667390687.65446,6253800,600
1667390687.70285,6262800,600
1667390687.72624,6267000,600
1667390687.91479,6301200,600
1667390688.04771,6325200,600
1667390688.14167,6342000,600
1667390688.22873,6357600,600
1667390688.30926,6372600,600
1667390688.3404,6378000,600
1667390688.38807,6387000,600
1667390688.42612,6393000,600
1667390688.45595,6398400,600
1667390688.46608,6400200,600
1667390688.53982,6414000,600
1667390688.60235,6424800,600
1667390688.67609,6438600,600
1667390688.6927,6441600,600
1667390688.76185,6453000,600
1667390688.92687,6480000,600
1667390688.93812,6481800,600
1667390688.99264,6490200,600
1667390689.04489,6499800,600
1667390689.06501,6503400,600
1667390689.10408,6507600,600
1667390689.1377,6511200,600
1667390689.27185,6533400,600
1667390689.38687,6553800,600
1667390689.3939,6555000,600
1667390689.45353,6565200,600
1667390689.46053,6566400,600
1667390689.49946,6573000,600
1667390689.54845,6581400,600
1667390689.58372,6587400,600
1667390689.63257,6595800,600
1667390689.66056,6600600,600
1667390689.66755,6601800,600
1667390689.68882,6605400,600
1667390689.72726,6612000,600
1667390689.77624,6620400,600
1667390689.7832,6621600,600
1667390689.81843,6627600,600
1667390689.90235,6642600,600
1667390689.96157,6652800,600
1667390690.0031,6658800,600
1667390690.08141,6670200,600
1667390690.10851,6675000,600
1667390690.12163,6677400,600
1667390690.293,6708600,600
1667390690.29637,6709200,600
1667390690.33384,6715800,600
1667390690.42418,6732000,600
1667390690.47817,6741600,600
1667390690.53486,6751800,600
1667390690.61215,6765600,600
1667390690.65563,6773400,600
1667390690.68229,6778200,600
1667390690.69605,6780600,600
1667390690.69936,6781200,600
1667390690.75835,6792000,600
1667390690.84239,6807600,600
1667390690.91226,6820200,600
1667390690.93219,6823800,600
1667390690.95517,6828000,600
1667390691.03426,6843000,600
1667390691.25766,6885000,600
1667390691.29049,6890400,600
1667390691.34818,6900600,600
1667390691.46915,6923400,600
1667390691.47531,6924600,600
1667390691.50266,6930000,600
1667390691.52654,6934800,600
1667390691.53246,6936000,600
1667390691.6761,6963600,600
1667390691.73738,6975000,600
1667390691.84046,6994200,600
1667390691.85656,6997200,600
1667390691.98486,7021200,600
1667390692.02318,7028400,600
1667390692.02639,7029000,600
1667390692.06675,7036200,600
1667390692.11844,7045200,600
1667390692.19903,7060200,600
1667390692.29604,7077600,600
1667390692.33982,7085400,600
1667390692.40676,7097400,600
1667390692.42019,7099800,600
1667390692.43029,7101600,600
1667390692.50767,7115400,600
1667390692.65341,7140000,600
1667390692.65661,7140600,600
1667390692.74466,7156200,600
1667390692.83287,7171200,600
1667390692.92723,7187400,600
1667390692.94162,7189800,600
1667390693.05371,7209000,600
1667390693.09548,7216200,600
1667390693.10299,7217400,600
1667390693.10644,7218000,600
1667390693.13636,7222800,600
1667390693.22306,7237200,600
1667390693.22617,7237800,600
1667390693.24523,7241400,600
1667390693.31281,7254000,600
1667390693.38301,7266000,600
1667390693.58063,7297800,600
1667390693.58866,7299000,600
1667390693.62796,7305000,600
1667390693.71922,7320600,600
1667390693.72596,7321800,600
1667390693.75535,7327200,600
1667390693.80017,7335600,600
1667390693.82345,7339800,600
1667390693.85835,7345800,600
1667390693.89689,7352400,600
1667390693.90741,7354200,600
1667390693.94253,7360200,600
1667390693.9738,7365600,600
1667390693.98439,7367400,600
1667390694.04439,7377600,600
1667390694.24448,7411800,600
1667390694.30871,7423200,600
1667390694.33473,7428000,600
1667390694.33798,7428600,600
1667390694.34462,7429800,600
1667390694.4733,7453800,600
1667390694.50886,7460400,600
1667390694.51528,7461600,600
1667390694.58886,7475400,600
1667390694.70347,7495200,600
1667390694.72931,7500000,600
1667390694.77744,7509000,600
1667390694.80603,7513800,600
1667390694.84346,7519200,600
1667390694.92178,7533000,600
1667390694.92821,7534200,600
1667390694.93461,7535400,600
1667390694.94606,7537200,600
1667390694.96738,7540200,600
1667390695.05672,7555800,600
1667390695.06344,7557000,600
1667390695.09893,7561800,600
1667390695.11253,7563600,600
1667390695.1218,7564800,600
1667390695.17389,7571400,600
1667390695.18839,7573200,600
1667390695.21216,7576200,600
1667390695.27537,7585800,600
1667390695.29217,7588800,600
1667390695.31549,7593000,600
1667390695.45128,7615200,600
1667390695.60617,7640400,600
1667390695.6468,7647000,600
1667390695.87929,7685400,600
1667390695.91061,7691400,600
1667390695.92344,7693800,600
1667390695.99967,7707600,600
1667390696.1168,7729200,600
1667390696.16223,7737600,600
1667390696.16547,7738200,600
1667390696.19518,7743600,600
1667390696.23182,7750200,600
1667390696.24517,7752600,600
1667390696.36115,7773600,600
1667390696.44635,7788600,600
1667390696.49841,7797600,600
1667390696.6009,7814400,600
1667390696.61522,7816200,600
1667390696.6819,7827000,600
1667390696.72792,7834200,600
1667390696.76389,7839600,600
1667390696.80399,7845600,600
1667390696.82663,7849200,600
1667390696.86685,7856400,600
1667390696.91501,7865400,600
1667390696.96329,7874400,600
1667390697.1077,7901400,600
1667390697.12683,7905000,600
1667390697.13005,7905600,600
1667390697.13972,7907400,600
1667390697.16537,7912200,600
1667390697.17816,7914600,600
1667390697.2329,7924800,600
1667390697.24249,7926600,600
1667390697.32611,7942200,600
1667390697.52173,7978800,600
1667390697.52494,7979400,600
1667390697.53455,7981200,600
1667390697.53773,7981800,600
1667390697.64713,8001000,600
1667390697.68575,8008200,600
1667390697.72736,8015400,600
1667390697.92357,8049000,600
1667390697.99983,8062800,600
1667390698.003,8063400,600
1667390698.07044,8076000,600
1667390698.13445,8088000,600
1667390698.17336,8095200,600
1667390698.2564,8110800,600
1667390698.2627,8112000,600
1667390698.30691,8120400,600
1667390698.46823,8148600,600
1667390698.54822,8163600,600
1667390698.59831,8172600,600
1667390698.66336,8184000,600
1667390699.02098,8234400,600
1667390699.25749,8277000,600
1667390699.26083,8277600,600
1667390699.2675,8278800,600
1667390699.2876,8282400,600
1667390699.29095,8283000,600
1667390699.29767,8284200,600
1667390699.31485,8287200,600
1667390699.36166,8295600,600
1667390699.3683,8296800,600
1667390699.38165,8299200,600
1667390699.38829,8300400,600
1667390699.42516,8307000,600
1667390699.47895,8316600,600
1667390699.49553,8319600,600
1667390699.52384,8324400,600
1667390699.52821,8325000,600
1667390699.57255,8331000,600
1667390699.58588,8332800,600
1667390699.59216,8334000,600
1667390699.60157,8335800,600
1667390699.71831,8357400,600
1667390699.72786,8359200,600
1667390699.78475,8370000,600
1667390699.79757,8372400,600
1667390699.82577,8377800,600
1667390699.84325,8381400,600
1667390699.84877,8382600,600
1667390699.85426,8383800,600
1667390699.91543,8397000,600
1667390699.92921,8400000,600
1667390699.93758,8401800,600
1667390699.95704,8406000,600
1667390700.04459,8425200,600
1667390700.08197,8433600,600
1667390700.14485,8448000,600
1667390700.15266,8449800,600
1667390700.17369,8454600,600
1667390700.21577,8464200,600
1667390700.24468,8470800,600
1667390700.28668,8480400,600
1667390700.33229,8490000,600
1667390700.37987,8500800,600
1667390700.39325,8503800,600
1667390700.45116,8517000,600
1667390700.45381,8517600,600
1667390700.46161,8519400,600
1667390700.53495,8536200,600
1667390700.57814,8545800,600
1667390700.58511,8547000,600
1667390700.60268,8550000,600
1667390700.65658,8559000,600
1667390700.7159,8570400,600
1667390700.72134,8571600,600
1667390700.80116,8589000,600
1667390700.87812,8602800,600
1667390700.97295,8620800,600
1667390700.99509,8625000,600
1667390701.01087,8628000,600
1667390701.06609,8638200,600
1667390701.18349,8661000,600
1667390701.33395,8685600,600
1667390701.4021,8695800,600
1667390701.41005,8697000,600
1667390701.43814,8701200,600
1667390701.49873,8710200,600
1667390701.52678,8714400,600
1667390701.69026,8740800,600
1667390701.80328,8755800,600
1667390701.82664,8759400,600
1667390701.83948,8761200,600
1667390701.89406,8769000,600
1667390701.90646,8770800,600
1667390701.99096,8785200,600
1667390702.07166,8800200,600
1667390702.09482,8804400,600
1667390702.22733,8828400,600
1667390702.24745,8832000,600
1667390702.27421,8836800,600
1667390702.28091,8838000,600
1667390702.33667,8847600,600
1667390702.37488,8854800,600
1667390702.50046,8877600,600
1667390702.50399,8878200,600
1667390702.59497,8893200,600
1667390702.59819,8893800,600
1667390702.6086,8895000,600
1667390702.70811,8910600,600
1667390702.73037,8914800,600
1667390702.82924,8932200,600
1667390702.83578,8933400,600
1667390702.85168,8936400,600
1667390702.89362,8943600,600
1667390702.95779,8955000,600
1667390703.01524,8965800,600
1667390703.06625,8975400,600
1667390703.18038,8995200,600
1667390703.2879,9014400,600
1667390703.29105,9015000,600
1667390703.34449,9024000,600
1667390703.35088,9025200,600
1667390703.38284,9031200,600
1667390703.40172,9034800,600
1667390703.43316,9040800,600
1667390703.47471,9048600,600
1667390703.49695,9052800,600
1667390703.50957,9055200,600
1667390703.51585,9056400,600
1667390703.55336,9063600,600
1667390703.6035,9072600,600
1667390703.63611,9078600,600
1667390703.65542,9082200,600
1667390703.78767,9106200,600
1667390703.9371,9133200,600
1667390703.94407,9134400,600
1667390703.94744,9135000,600
1667390704.1083,9163800,600
1667390704.11503,9165000,600
1667390704.11838,9165600,600
1667390704.12843,9167400,600
1667390704.27621,9193800,600
1667390704.30295,9198600,600
1667390704.30634,9199200,600
1667390704.313,9200400,600
1667390704.33343,9204000,600
1667390704.34009,9205200,600
1667390704.34682,9206400,600
1667390704.35015,9207000,600
1667390704.3602,9208800,600
1667390704.59194,9247800,600
1667390704.62512,9253200,600
1667390704.65443,9258000,600
1667390704.68384,9262800,600
1667390704.69147,9264000,600
1667390704.70989,9267000,600
1667390704.72091,9268800,600
1667390704.8054,9282600,600
1667390704.91017,9301800,600
1667390704.96477,9312000,600
1667390704.98395,9315600,600
1667390705.01289,9321000,600
1667390705.02595,9323400,600
1667390705.0582,9329400,600
1667390705.08591,9334200,600
1667390705.09793,9336000,600
1667390705.14287,9344400,600
1667390705.1556,9346800,600
1667390705.15886,9347400,600
1667390705.17486,9350400,600
1667390705.28286,9368400,600
1667390705.31193,9373800,600
1667390705.37271,9384000,600
1667390705.37933,9385200,600
1667390705.40487,9390000,600
1667390705.4647,9400800,600
1667390705.49984,9406800,600
1667390705.53689,9413400,600
1667390705.57942,9421200,600
1667390705.58617,9422400,600
1667390705.58952,9423000,600
1667390705.59952,9424800,600
1667390705.60622,9426000,600
1667390705.65545,9435000,600
1667390705.69793,9442800,600
1667390705.70441,9444000,600
1667390705.82887,9467400,600
1667390705.85726,9472800,600
1667390705.89199,9479400,600
1667390705.90775,9482400,600
1667390705.92363,9485400,600
1667390706.01865,9502200,600
1667390706.10392,9516600,600
1667390706.23025,9535800,600
1667390706.2401,9537600,600
1667390706.24333,9538200,600
1667390706.2786,9544800,600
1667390706.32736,9553800,600
1667390706.37415,9562200,600
1667390706.50612,11000000,600
