Wall time,Step,Value
1666961178.31714,2378356,1
1666961178.34091,2384325,1
1666961178.38278,2396325,0
1666961178.49104,2423919,0
1666961178.51485,2430467,0
1666961178.62341,2458500,0
1666961178.65536,2467134,0
1666961178.67958,2474334,0
1666961178.72476,2485734,0
1666961178.75699,2494301,0
1666961178.82641,2511404,1
1666961178.88946,2529159,0
1666961178.91635,2536959,0
1666961178.95419,2547310,0
1666961178.97904,2553797,0
1666961179.02846,2564543,0
1666961179.06883,2574743,0
1666961179.09649,2581136,0
1666961179.12328,2588936,0
1666961179.13783,2593136,0
1666961179.21918,2616323,0
1666961179.23367,2620523,0
1666961179.31242,2642896,0
1666961179.36976,2657833,0
1666961179.40234,2666602,0
1666961179.41812,2670802,0
1666961179.45934,2681602,0
1666961179.50941,2693586,1
1666961179.55373,2704362,0
1666961179.62654,2722362,0
1666961179.67922,2737962,0
1666961179.8284,2779765,0
1666961179.87387,2792965,0
1666961179.89352,2798965,0
1666961179.99529,2827997,0
1666961180.02986,2837787,0
1666961180.04028,2840787,0
1666961180.08745,2852768,0
1666961180.19609,2882259,0
1666961180.23603,2893659,0
1666961180.25088,2897859,0
1666961180.29178,2909859,0
1666961180.33081,2921259,0
1666961180.39265,2937459,0
1666961180.45326,2954859,0
1666961180.49697,2965965,0
1666961180.60177,2991959,0
1666961180.6203,2997359,0
1666961180.68506,3015616,0
1666961180.94071,3085727,0
1666961180.94684,3087527,0
1666961181.0489,3115727,0
1666961181.07537,3122757,0
1666961181.09319,3128020,0
1666961181.13586,3138344,0
1666961181.16259,3146144,0
1666961181.22845,3162844,0
1666961181.353,3193925,0
1666961181.37816,3199325,0
1666961181.38879,3202221,0
1666961181.4431,3216537,0
1666961181.54034,3243130,0
1666961181.71978,3291648,0
1666961181.73574,3296448,0
1666961181.76386,3302878,0
1666961181.78864,3309478,0
1666961181.81975,3318478,0
1666961181.84047,3324478,0
1666961181.91852,3346419,0
1666961181.984,3364999,0
1666961182.07756,3387634,0
1666961182.21381,3425478,0
1666961182.23069,3430091,0
1666961182.25846,3437512,0
1666961182.30115,3449512,0
1666961182.37772,3469727,0
1666961182.4236,3482463,0
1666961182.48662,3497970,0
1666961182.6308,3535759,0
1666961182.70226,3555073,0
1666961182.719,3559873,0
1666961182.73975,3565355,0
1666961182.7505,3568355,0
1666961182.7698,3573755,0
1666961182.83412,3589764,0
1666961182.89846,3605825,0
1666961182.90488,3607625,0
1666961182.95334,3620980,0
1666961183.0457,3647660,0
1666961183.0519,3649460,0
1666961183.07682,3656660,0
1666961183.18374,3684318,0
1666961183.20086,3689118,0
1666961183.28034,3709800,0
1666961183.30775,3717446,0
1666961183.34249,3726726,0
1666961183.37019,3734468,0
1666961183.44362,3754292,0
1666961183.56255,3785883,0
1666961183.64169,3807407,0
1666961183.71679,3828174,0
1666961183.74495,3834523,0
1666961183.74919,3835723,0
1666961183.79665,3847758,0
1666961183.96344,3889797,0
1666961184.04116,3908945,0
1666961184.0966,3922729,0
1666961184.13052,3930849,0
1666961184.26587,3962332,0
1666961184.37679,3988455,0
1666961184.42734,4001938,0
1666961184.46506,4012138,0
1666961184.50964,4022677,0
1666961184.54708,4031077,0
1666961184.63107,4049930,0
1666961184.70335,4068530,0
1666961184.82786,4100550,0
1666961184.90391,4118407,0
1666961184.93657,4126384,0
1666961185.04125,4149515,0
1666961185.08241,4159254,1
1666961185.17194,4178633,1
1666961185.21724,4190033,0
1666961185.34244,4219234,0
1666961185.46868,4248369,0
1666961185.50544,4258569,0
1666961185.53628,4266369,0
1666961185.63438,4289169,0
1666961185.71141,4308720,0
1666961185.7418,4316180,0
1666961185.81506,4334780,0
1666961185.83843,4340180,0
1666961185.87329,4348639,0
1666961185.90352,4357039,0
1666961185.95785,4370674,0
1666961185.97576,4375474,0
1666961186.03625,4390768,0
1666961186.10379,4406796,0
1666961186.15231,4420371,0
1666961186.18793,4430556,0
1666961186.21867,4437885,0
1666961186.25308,4447485,0
1666961186.27363,4452073,0
1666961186.33014,4464969,0
1666961186.39556,4483112,0
1666961186.43174,4493312,0
1666961186.46576,4502785,1
1666961186.48497,4508185,0
1666961186.62701,4543164,0
1666961186.67935,4557430,0
1666961186.68573,4559230,0
1666961186.7158,4565830,0
1666961186.73325,4570614,0
1666961186.74864,4573614,0
1666961186.77392,4580658,0
1666961186.84009,4597103,0
1666961186.86686,4604900,0
1666961187.01674,4644573,0
1666961187.07071,4660012,0
1666961187.09571,4665160,0
1666961187.13415,4674414,0
1666961187.19627,4691584,0
1666961187.29228,4715484,1
1666961187.38015,4736865,0
1666961187.53698,4775924,0
1666961187.60777,4795724,0
1666961187.7149,4823359,0
1666961187.75147,4833559,0
1666961187.80882,4849071,0
1666961187.82995,4855071,0
1666961187.88773,4869621,0
1666961187.9072,4875021,0
1666961188.02887,4904703,0
1666961188.06634,4914903,0
1666961188.10835,4924684,0
1666961188.16422,4938558,1
1666961188.21514,4951942,0
1666961188.23216,4956367,0
1666961188.33113,4981618,0
1666961188.3895,4998418,0
1666961188.47075,5020830,0
1666961188.54227,5039684,0
1666961188.66077,5068484,0
1666961188.7076,5081684,0
1666961188.73269,5088884,0
1666961188.83387,5114672,0
1666961188.89438,5130214,0
1666961188.93315,5139162,0
1666961189.00696,5159426,0
1666961189.05873,5171365,0
1666961189.1244,5189365,0
1666961189.15113,5196565,0
1666961189.25861,5221250,0
1666961189.28146,5227850,0
1666961189.38716,5254431,1
1666961189.43738,5264695,0
1666961189.49966,5280963,0
1666961189.54267,5292121,1
1666961189.5801,5301233,0
1666961189.71502,5334233,0
1666961189.75023,5342319,0
1666961189.82758,5362173,0
1666961189.83603,5364573,0
1666961189.91175,5385593,0
1666961189.92375,5388690,1
1666961189.96787,5399490,0
1666961190.00223,5408485,0
1666961190.05563,5422873,0
1666961190.12909,5442900,0
1666961190.13758,5445114,1
1666961190.19915,5462034,0
1666961190.23876,5472111,0
1666961190.32244,5494689,0
1666961190.37642,5509039,0
1666961190.41131,5516999,0
1666961190.43675,5522399,0
1666961190.47786,5533759,0
1666961190.53583,5549210,0
1666961190.55903,5554901,0
1666961190.59096,5563036,0
1666961190.67245,5584036,0
1666961190.70823,5591836,0
1666961190.78478,5610932,0
1666961190.81815,5620532,0
1666961190.84361,5627732,0
1666961190.90433,5643332,0
1666961190.91734,5646932,0
1666961190.94957,5655932,0
1666961190.9884,5666901,0
1666961191.06195,5687352,0
