Wall time,Step,Value
1667390652.58498,12000,0
1667390652.595,13800,0
1667390652.63183,20400,0
1667390652.75997,43800,0
1667390652.81772,54600,0
1667390652.83044,57000,0
1667390652.89375,69000,0
1667390652.91922,73800,0
1667390652.93865,77400,0
1667390652.94817,79200,0
1667390653.14442,115800,0
1667390653.16055,118800,0
1667390653.1702,120600,0
1667390653.28991,144000,0
1667390653.29269,144600,0
1667390653.3154,149400,0
1667390653.44713,178200,0
1667390653.51976,191400,0
1667390653.60659,207600,0
1667390653.62754,211200,0
1667390653.69656,223200,0
1667390653.95924,268200,0
1667390654.02211,279000,0
1667390654.03952,282000,0
1667390654.06054,285600,0
1667390654.166,303600,0
1667390654.18347,306600,0
1667390654.20126,309600,0
1667390654.26774,321000,0
1667390654.27124,321600,0
1667390654.43249,349200,0
1667390654.55207,369600,0
1667390654.63981,384600,0
1667390654.93139,434400,0
1667390654.93487,435000,0
1667390654.98419,443400,0
1667390654.98765,444000,0
1667390655.00871,447600,0
1667390655.0261,450600,0
1667390655.12803,468000,0
1667390655.1561,472800,0
1667390655.26849,492000,0
1667390655.36321,508200,0
1667390655.38418,511800,0
1667390655.57009,543600,0
1667390655.61541,551400,0
1667390655.72541,569400,0
1667390655.74773,573600,0
1667390655.7668,577200,0
1667390655.77306,578400,0
1667390655.83793,590400,0
1667390655.88785,599400,0
1667390655.92378,606000,0
1667390655.93354,607800,0
1667390655.97644,615600,0
1667390656.1457,646200,0
1667390656.17584,651000,0
1667390656.18235,652200,0
1667390656.22844,659400,0
1667390656.26074,665400,0
1667390656.32272,676800,0
1667390656.39642,689400,0
1667390656.42791,694800,0
1667390656.51908,710400,0
1667390656.58219,721200,0
1667390656.62766,729000,0
1667390656.6557,733800,0
1667390656.90982,777600,0
1667390657.00919,795600,0
1667390657.03572,800400,0
1667390657.16534,824400,0
1667390657.2266,835800,0
1667390657.2681,843600,0
1667390657.30961,851400,0
1667390657.3354,856200,0
1667390657.35778,860400,0
1667390657.36093,861000,0
1667390657.39942,868200,0
1667390657.49081,884400,0
1667390657.59218,902400,0
1667390657.60625,904800,0
1667390657.68342,918000,0
1667390657.73617,927000,0
1667390657.78196,934800,0
1667390657.78899,936000,0
1667390657.89083,953400,0
1667390657.93296,960600,0
1667390657.93648,961200,0
1667390657.95077,963600,0
1667390657.95432,964200,0
1667390657.96838,966600,0
1667390657.98562,969600,0
1667390658.05936,983400,0
1667390658.06311,984000,0
1667390658.11791,991800,0
1667390658.13469,994800,0
1667390658.19896,1006200,0
1667390658.2031,1006800,0
1667390658.30294,1021200,0
1667390658.30931,1022400,0
1667390658.31292,1023000,0
1667390658.34205,1028400,0
1667390658.3646,1032600,0
1667390658.37104,1033800,0
1667390658.37748,1035000,0
1667390658.47821,1053600,0
1667390658.50976,1059600,0
1667390658.64733,1085400,0
1667390658.74424,1102200,0
1667390658.79437,1110000,0
1667390658.87482,1122600,0
1667390658.88808,1125000,0
1667390659.00896,1147200,0
1667390659.24459,1189800,0
1667390659.30818,1201200,0
1667390659.39811,1217400,0
1667390659.40778,1219200,0
1667390659.47839,1231200,0
1667390659.6046,1254000,0
1667390659.64306,1260600,0
1667390659.6745,1266000,0
1667390659.67799,1266600,0
1667390659.77275,1282800,0
1667390659.85698,1297200,0
1667390659.86052,1297800,0
1667390659.89886,1304400,0
1667390659.93035,1309800,0
1667390659.94811,1312800,0
1667390659.9516,1313400,0
1667390660.05303,1330800,0
1667390660.05653,1331400,0
1667390660.06387,1332600,0
1667390660.08138,1335600,0
1667390660.15124,1347600,0
1667390660.18599,1353600,0
1667390660.2108,1357800,0
1667390660.35041,1381200,0
1667390660.37588,1386000,0
1667390660.51744,1411800,0
1667390660.68206,1441200,0
1667390660.8148,1465200,0
1667390660.84172,1470000,0
1667390660.86484,1474200,0
1667390660.8746,1476000,0
1667390660.90063,1480800,0
1667390660.94012,1488000,0
1667390660.9498,1489800,0
1667390660.99093,1497600,0
1667390661.00688,1500600,0
1667390661.01318,1501800,0
1667390661.04178,1507200,0
1667390661.10867,1519800,0
1667390661.14077,1525800,0
1667390661.25062,1546200,0
1667390661.44446,1578600,0
1667390661.45938,1581000,0
1667390661.54014,1596000,0
1667390661.84463,1650600,0
1667390661.97243,1673400,0
1667390661.9992,1678200,0
1667390662.00927,1680000,0
1667390662.02595,1683000,0
1667390662.10651,1697400,0
1667390662.21044,1716000,0
1667390662.21382,1716600,0
1667390662.22388,1718400,0
1667390662.30444,1732800,0
1667390662.35513,1741800,0
1667390662.38515,1747200,0
1667390662.3919,1748400,0
1667390662.43206,1755600,0
1667390662.44575,1758000,0
1667390662.46586,1761600,0
1667390662.48938,1765800,0
1667390662.54969,1774800,0
1667390662.55955,1776600,0
1667390662.57389,1779000,0
1667390662.59587,1782600,0
1667390662.63266,1788600,0
1667390662.65847,1792800,0
1667390662.68416,1797000,0
1667390662.70296,1800000,0
1667390662.72116,1803000,0
1667390662.79874,1815600,0
1667390662.80611,1816800,0
1667390662.96117,1842000,0
1667390662.97959,1845000,0
1667390663.12297,1868400,0
1667390663.20758,1882200,0
1667390663.22223,1884600,0
1667390663.30001,1897800,0
1667390663.32845,1902600,0
1667390663.332,1903200,0
1667390663.5023,1932600,0
1667390663.58007,1947000,0
1667390663.62925,1956000,0
1667390663.67817,1965000,0
1667390663.71446,1971600,0
1667390663.8567,1998000,0
1667390663.9594,2017200,0
1667390664.03173,2029800,0
1667390664.08816,2038800,0
1667390664.09637,2040000,0
1667390664.11642,2043600,0
1667390664.15207,2050200,0
1667390664.16486,2052600,0
1667390664.18757,2056800,0
1667390664.21194,2061000,0
1667390664.21888,2062200,0
1667390664.32077,2079600,0
1667390664.33122,2081400,0
1667390664.42589,2097600,0
1667390664.55197,2119200,0
1667390664.62236,2131200,0
1667390664.74171,2151600,0
1667390664.75565,2154000,0
1667390664.80096,2161800,0
1667390665.03815,2202600,0
1667390665.12772,2218800,0
1667390665.15452,2223600,0
1667390665.27851,2245800,0
1667390665.31544,2252400,0
1667390665.41542,2270400,0
1667390665.56652,2297400,0
1667390665.56986,2298000,0
1667390665.63333,2309400,0
1667390665.6534,2313000,0
1667390665.72386,2325600,0
1667390665.84308,2346600,0
1667390665.85279,2348400,0
1667390665.88124,2353800,0
1667390665.91919,2361000,0
1667390665.98144,2372400,0
1667390666.08018,2390400,0
1667390666.08671,2391600,0
1667390666.12262,2398200,0
1667390666.15196,2403600,0
1667390666.20581,2413200,0
1667390666.24247,2419800,0
1667390666.24581,2420400,0
1667390666.35664,2440200,0
1667390666.42016,2451600,0
1667390666.44727,2456400,0
1667390666.47404,2461200,0
1667390666.48074,2462400,0
1667390666.51416,2468400,0
1667390666.60465,2484600,0
1667390666.67481,2497200,0
1667390666.75532,2511600,0
1667390666.76549,2513400,0
1667390666.92245,2541600,0
1667390666.93205,2543400,0
1667390666.96475,2548800,0
1667390667.05675,2563200,0
1667390667.07636,2566200,0
1667390667.10699,2571000,0
1667390667.36108,2610600,0
1667390667.40729,2617800,0
1667390667.50745,2633400,0
1667390667.80816,2680200,0
1667390667.85068,2686800,0
1667390667.99574,2709600,0
1667390668.00886,2712000,0
1667390668.05408,2720400,0
1667390668.10971,2730000,0
1667390668.26525,2757000,0
1667390668.2721,2758200,0
1667390668.29915,2763000,0
1667390668.30251,2763600,0
1667390668.35759,2773200,0
1667390668.44805,2788800,0
1667390668.46821,2792400,0
1667390668.50537,2799000,0
1667390668.53575,2804400,0
1667390668.54847,2806800,0
1667390668.59507,2814600,0
1667390668.72009,2838000,0
1667390668.76611,2846400,0
1667390668.78089,2848800,0
1667390668.80394,2853600,0
1667390669.03543,2892000,0
1667390669.10136,2902800,0
1667390669.13041,2908200,0
1667390669.24845,2929800,0
1667390669.27742,2935200,0
1667390669.28703,2937000,0
1667390669.4166,2960400,0
1667390669.41998,2961000,0
1667390669.44045,2964600,0
1667390669.56143,2986200,0
1667390669.56844,2987400,0
1667390669.5986,2992800,0
1667390669.6019,2993400,0
1667390669.6121,2995200,0
1667390669.61541,2995800,0
1667390669.62528,2997600,0
1667390669.66393,3004800,0
1667390669.74771,3016800,0
1667390669.85002,3033600,0
1667390669.91741,3044400,0
1667390669.99023,3057600,0
1667390669.99348,3058200,0
1667390670.0607,3070800,0
1667390670.08038,3074400,0
1667390670.11898,3081600,0
1667390670.21292,3099000,0
1667390670.2894,3113400,0
1667390670.32182,3119400,0
1667390670.33461,3121800,0
1667390670.34419,3123600,0
1667390670.42118,3138000,0
1667390670.43408,3140400,0
1667390670.50814,3154200,0
1667390670.54024,3160200,0
1667390670.58218,3168000,0
1667390670.84156,3216600,0
1667390670.87349,3222600,0
1667390670.89593,3226800,0
1667390670.92471,3232200,0
1667390670.96629,3240000,0
1667390671.05498,3256800,0
1667390671.22074,3288000,0
1667390671.24335,3292200,0
1667390671.29446,3301800,0
1667390671.39408,3320400,0
1667390671.43858,3327600,0
1667390671.45033,3329400,0
1667390671.45357,3330000,0
1667390671.53383,3345000,0
1667390671.53703,3345600,0
1667390671.62989,3362400,0
1667390671.70078,3375000,0
1667390671.87227,3405600,0
1667390671.88229,3407400,0
1667390671.91902,3414000,0
1667390671.92576,3415200,0
1667390671.96283,3421800,0
1667390671.99951,3428400,0
1667390672.18775,3462000,0
1667390672.19788,3463800,0
1667390672.22477,3468600,0
1667390672.28192,3478800,0
1667390672.31211,3484200,0
1667390672.31913,3485400,0
1667390672.38615,3497400,0
1667390672.49697,3517200,0
1667390672.61034,3536400,0
1667390672.66859,3547200,0
1667390672.67688,3548400,0
1667390672.76352,3558000,0
1667390672.84465,3566400,0
1667390672.87309,3569400,0
1667390672.90733,3573000,0
1667390673.00882,3585600,0
1667390673.02612,3588600,0
1667390673.03957,3591000,0
1667390673.05922,3594600,0
1667390673.22753,3621000,0
1667390673.2805,3630600,0
1667390673.42617,3657000,0
1667390673.46785,3663600,0
1667390673.57736,3684000,0
1667390673.67338,3700800,0
1667390673.72937,3710400,0
1667390673.76413,3716400,0
1667390673.78852,3720600,0
1667390673.97413,3753000,0
1667390673.99358,3756600,0
1667390674.11291,3778800,0
1667390674.15808,3787200,0
1667390674.2139,3796200,0
1667390674.21707,3796800,0
1667390674.28736,3810000,0
1667390674.35306,3822000,0
1667390674.38314,3827400,0
1667390674.3965,3829800,0
1667390674.47025,3843000,0
1667390674.52069,3852000,0
1667390674.52737,3853200,0
1667390674.55399,3858000,0
1667390674.55738,3858600,0
1667390674.63478,3872400,0
1667390674.68496,3881400,0
1667390674.6886,3882000,0
1667390674.74014,3891600,0
1667390674.75286,3894000,0
1667390674.77535,3898200,0
1667390674.78814,3900600,0
1667390674.92,3925200,0
1667390674.93284,3927600,0
1667390674.93602,3928200,0
1667390674.96182,3933000,0
1667390674.97458,3935400,0
1667390674.99694,3939600,0
1667390675.03204,3946200,0
1667390675.23441,3984000,0
1667390675.2376,3984600,0
1667390675.25366,3987600,0
1667390675.27608,3991800,0
1667390675.31787,3999600,0
1667390675.32743,4001400,0
1667390675.35011,4005600,0
1667390675.35331,4006200,0
1667390675.40787,4016400,0
1667390675.52099,4037400,0
1667390675.52421,4038000,0
1667390675.52742,4038600,0
1667390675.53382,4039800,0
1667390675.54657,4042200,0
1667390675.70306,4071000,0
1667390675.72646,4075200,0
1667390675.85932,4099200,0
1667390675.91962,4110600,0
1667390675.96039,4117800,0
1667390676.00016,4124400,0
1667390676.04035,4131000,0
1667390676.10725,4143000,0
1667390676.123,4146000,0
1667390676.35624,4189800,0
1667390676.39452,4197000,0
1667390676.62315,4239600,0
1667390676.82172,4276800,0
1667390676.8441,4281000,0
1667390676.84729,4281600,0
1667390676.86011,4284000,0
1667390676.89563,4290600,0
1667390676.96032,4302600,0
1667390677.1202,4332600,0
1667390677.21658,4350600,0
1667390677.21981,4351200,0
1667390677.24225,4355400,0
1667390677.30615,4367400,0
1667390677.35779,4377000,0
1667390677.38642,4382400,0
1667390677.42477,4389600,0
1667390677.55994,4414800,0
1667390677.59537,4420200,0
1667390677.67626,4435200,0
1667390677.73968,4446600,0
1667390677.75641,4449600,0
1667390677.80004,4457400,0
1667390677.89059,4473600,0
1667390677.92081,4479000,0
1667390677.998,4492800,0
1667390678.02475,4497600,0
1667390678.109,4512600,0
1667390678.11572,4513800,0
1667390678.11904,4514400,0
1667390678.15599,4521000,0
1667390678.17604,4524600,0
1667390678.41215,4568400,0
1667390678.43048,4572000,0
1667390678.48525,4582200,0
1667390678.53282,4591200,0
1667390678.54246,4593000,0
1667390678.64478,4612200,0
1667390678.70287,4623000,0
1667390678.70609,4623600,0
1667390678.70933,4624200,0
1667390678.71254,4624800,0
1667390678.74794,4631400,0
1667390678.80248,4641600,0
1667390678.90234,4660200,0
1667390679.23193,4720200,0
1667390679.26178,4725600,0
1667390679.3119,4734600,0
1667390679.37958,4746600,0
1667390679.514,4770600,0
1667390679.54069,4775400,0
1667390679.58703,4783800,0
1667390679.61597,4789200,0
1667390679.66078,4797600,0
1667390679.70894,4806600,0
1667390679.71853,4808400,0
1667390679.72177,4809000,0
1667390679.72816,4810200,0
1667390679.82775,4828800,0
1667390679.97555,4856400,0
1667390679.97871,4857000,0
1667390680.00422,4861800,0
1667390680.02337,4865400,0
1667390680.10725,4881000,0
1667390680.17114,4893000,0
1667390680.20973,4899600,0
1667390680.22255,4902000,0
1667390680.23857,4905000,0
1667390680.26737,4910400,0
1667390680.29605,4915800,0
1667390680.31028,4918800,0
1667390680.31978,4920600,0
1667390680.36272,4929000,0
1667390680.44932,4946400,0
1667390680.46145,4948800,0
1667390680.48616,4953600,0
1667390680.50198,4956600,0
1667390680.55992,4967400,0
1667390680.61456,4977600,0
1667390680.69495,4992600,0
1667390680.7014,4993800,0
1667390680.73932,5001000,0
1667390680.85427,5022600,0
1667390681.02056,5053800,0
1667390681.091,5067000,0
1667390681.18052,5083800,0
1667390681.19381,5086200,0
1667390681.21294,5089800,0
1667390681.30253,5106600,0
1667390681.37527,5118600,0
1667390681.39464,5122200,0
1667390681.48828,5139000,0
1667390681.51273,5143200,0
1667390681.68457,5172600,0
1667390681.69886,5175000,0
1667390681.71636,5178000,0
1667390681.74089,5182200,0
1667390681.76878,5187000,0
1667390681.8321,5197800,0
1667390681.84259,5199600,0
1667390681.8671,5203800,0
1667390682.00705,5227800,0
1667390682.03483,5232600,0
1667390682.0839,5241000,0
1667390682.10136,5244000,0
1667390682.16782,5255400,0
1667390682.21708,5263800,0
1667390682.22412,5265000,0
1667390682.31147,5280000,0
1667390682.38565,5292600,0
1667390682.50102,5312400,0
1667390682.53244,5317800,0
1667390682.59726,5328600,0
1667390682.64873,5338200,0
1667390682.79775,5365200,0
1667390682.81819,5368800,0
1667390682.84827,5374200,0
1667390682.88187,5380200,0
1667390682.88524,5380800,0
1667390682.94252,5391000,0
1667390682.98601,5398800,0
1667390682.99605,5400600,0
1667390683.02938,5406600,0
1667390683.05279,5410800,0
1667390683.17302,5432400,0
1667390683.18631,5434800,0
1667390683.24931,5446200,0
1667390683.2721,5450400,0
1667390683.31516,5458200,0
1667390683.32862,5460600,0
1667390683.36108,5466600,0
1667390683.40352,5474400,0
1667390683.46627,5485800,0
1667390683.49645,5491200,0
1667390683.51988,5495400,0
1667390683.63613,5516400,0
1667390683.73646,5534400,0
1667390683.90715,5565000,0
1667390683.92389,5568000,0
1667390683.93393,5569800,0
1667390683.93725,5570400,0
1667390683.94098,5571000,0
1667390683.97932,5578200,0
1667390683.99213,5580600,0
1667390683.99872,5581800,0
1667390684.02102,5586000,0
1667390684.03698,5589000,0
1667390684.11752,5604000,0
1667390684.18493,5616600,0
1667390684.22709,5624400,0
1667390684.30408,5638800,0
1667390684.32691,5643000,0
1667390684.33014,5643600,0
1667390684.70778,5712000,0
1667390684.78812,5726400,0
1667390684.80819,5730000,0
1667390684.92092,5751000,0
1667390684.93375,5753400,0
1667390685.01421,5768400,0
1667390685.069,5778600,0
1667390685.1207,5788200,0
1667390685.14016,5791800,0
1667390685.26876,5815800,0
1667390685.28492,5818800,0
1667390685.3752,5835600,0
1667390685.46537,5852400,0
1667390685.5362,5865600,0
1667390685.62315,5881800,0
1667390685.68075,5892600,0
1667390685.6969,5895600,0
1667390685.74459,5904600,0
1667390685.76053,5907600,0
1667390685.8504,5924400,0
1667390685.87599,5929200,0
1667390685.98134,5949000,0
1667390686.0254,5957400,0
1667390686.04744,5961000,0
1667390686.2137,5992200,0
1667390686.3711,6021600,0
1667390686.38716,6024600,0
1667390686.42895,6032400,0
1667390686.43541,6033600,0
1667390686.74711,6091800,0
1667390686.75353,6093000,0
1667390686.76305,6094800,0
1667390686.84407,6109200,0
1667390686.93376,6126000,0
1667390686.97198,6132600,0
1667390686.97546,6133200,0
1667390686.98593,6135000,0
1667390687.02797,6142200,0
1667390687.0741,6149400,0
1667390687.12355,6158400,0
1667390687.12676,6159000,0
1667390687.15576,6164400,0
1667390687.27523,6186000,0
1667390687.4228,6212400,0
1667390687.55341,6235800,0
1667390687.55675,6236400,0
1667390687.65291,6253800,0
1667390687.70129,6262800,0
1667390687.72461,6267000,0
1667390687.91329,6301200,0
1667390688.04613,6325200,0
1667390688.1401,6342000,0
1667390688.22711,6357600,0
1667390688.30771,6372600,0
1667390688.33888,6378000,0
1667390688.38659,6387000,0
1667390688.42466,6393000,0
1667390688.45434,6398400,0
1667390688.4645,6400200,0
1667390688.53827,6414000,0
1667390688.60079,6424800,0
1667390688.67452,6438600,0
1667390688.69103,6441600,0
1667390688.76011,6453000,0
1667390688.92514,6480000,0
1667390688.93607,6481800,0
1667390688.99046,6490200,0
1667390689.04339,6499800,0
1667390689.06249,6503400,0
1667390689.10143,6507600,0
1667390689.13591,6511200,0
1667390689.27035,6533400,0
1667390689.38522,6553800,0
1667390689.39224,6555000,0
1667390689.45189,6565200,0
1667390689.45889,6566400,0
1667390689.4976,6573000,0
1667390689.54678,6581400,0
1667390689.58203,6587400,0
1667390689.63091,6595800,0
