Wall time,Step,Value
1667389753.640072,15842,5.510451793670654
1667389753.994509,54791,7.812736988067627
1667389754.184706,74673,8.121933937072754
1667389754.324051,88244,0.4200918972492218
1667389754.430554,97983,-0.39917096495628357
1667389754.637763,116087,-2.5498239994049072
1667389754.689986,119603,-2.586732864379883
1667389754.780439,127353,6.939560413360596
1667389755.115356,157570,5.781927108764648
1667389755.18215,162840,8.112578392028809
1667389755.351031,177676,6.498688697814941
1667389755.620393,198089,7.689884185791016
1667389755.717043,206731,7.297130584716797
1667389755.719086,207031,-3.5156326293945312
1667389755.733844,209131,1.316526174545288
1667389755.877635,224480,-1.68799889087677
1667389756.104187,243730,-0.027437999844551086
1667389756.515145,282779,0.29812708497047424
1667389756.577218,288743,8.366508483886719
1667389756.587714,289463,6.278112411499023
1667389756.654557,294883,7.811379432678223
1667389756.703211,299383,-0.2095157653093338
1667389756.87314,315204,-1.1160074472427368
1667389757.094899,337099,-3.9899494647979736
1667389757.180576,345252,7.8267669677734375
1667389757.219533,349213,0.6714317798614502
1667389757.235514,350546,7.8683857917785645
1667389757.355956,361598,0.09223167598247528
1667389757.532059,378961,6.614464282989502
1667389757.56566,382632,1.3063913583755493
1667389757.628348,391368,-4.400000095367432
1667389757.807477,409213,7.9095377922058105
1667389758.261503,451295,-1.2545738220214844
1667389758.343063,459702,8.065576553344727
1667389758.670327,486553,2.8645896911621094
1667389758.735986,494113,2.3379247188568115
1667389758.755836,495294,7.9045939445495605
1667389758.7903,497853,6.838078498840332
1667389758.800561,498614,-3.706559419631958
1667389758.815013,500714,-0.9374067187309265
1667389758.837658,503738,-2.2119030952453613
1667389758.882689,508010,1.4227546453475952
1667389759.125805,532843,2.7575886249542236
1667389759.586543,569387,8.767494201660156
1667389759.880567,595464,8.664712905883789
1667389760.015059,604374,8.911843299865723
1667389760.871932,694275,7.767980575561523
1667389760.951514,701122,7.490140914916992
1667389761.289666,730414,6.587770938873291
1667389761.318302,733881,1.0145400762557983
1667389761.363774,736817,8.283462524414062
1667389761.4538,742667,8.051279067993164
1667389761.466055,743455,7.797297954559326
1667389761.625672,755656,0.06306098401546478
1667389762.054178,788523,8.360225677490234
1667389762.447784,826888,0.17138199508190155
1667389762.640155,842767,-0.42518869042396545
1667389762.651368,844258,5.643260478973389
1667389762.850259,861401,1.164106011390686
1667389763.04601,877069,0.8163037896156311
1667389763.065569,879481,5.817348480224609
1667389763.113663,884421,5.974175930023193
1667389763.383265,910155,7.313719272613525
1667389763.455876,914924,2.8511626720428467
1667389763.539836,921120,8.00484848022461
1667389763.541935,921148,8.352458953857422
1667389763.584332,925142,8.570758819580078
1667389763.763509,936604,0.688803493976593
1667389764.054459,956863,6.850770473480225
1667389764.13757,962229,7.869945526123047
1667389764.143874,962885,0.7673247456550598
1667389764.266714,971028,6.726944446563721
1667389764.399936,982252,-0.4520900845527649
1667389764.675617,1010467,8.087980270385742
1667389764.853929,1023440,-1.6626302003860474
1667389764.8616,1024340,-2.476808547973633
1667389764.899095,1029319,6.541655540466309
1667389765.225821,1054121,6.5173659324646
1667389765.241717,1055833,2.0287747383117676
1667389765.289815,1060506,2.993485927581787
1667389765.291898,1060806,0.7042558789253235
1667389765.64169,1093093,7.419947624206543
1667389765.902297,1116468,7.750215530395508
1667389766.737512,1181439,3.2769694328308105
1667389766.918717,1196609,8.333195686340332
1667389767.182911,1219361,-0.9448035359382629
1667389767.350595,1234153,7.070198059082031
1667389767.447299,1240428,7.811159133911133
1667389767.944592,1276775,1.8054838180541992
1667389768.050161,1283768,7.392948627471924
1667389768.246386,1295869,8.428092956542969
1667389768.267404,1296658,8.210737228393555
1667389768.32105,1300296,8.10850715637207
1667389768.394109,1306125,8.194646835327148
1667389768.669809,1331557,2.4013867378234863
1667389768.712362,1333973,2.7458763122558594
1667389768.811392,1340281,8.373927116394043
1667389768.831848,1341363,7.89428186416626
1667389768.938042,1348596,1.6618051528930664
1667389769.294955,1373527,-0.6487120389938354
1667389769.610598,1394901,7.470086097717285
1667389769.9143,1422305,1.7043343782424927
1667389770.019691,1430825,0.25761985778808594
1667389770.291344,1450812,8.294231414794922
1667389770.328319,1452381,7.4406819343566895
1667389770.915444,1490380,1.298989176750183
1667389771.091769,1501739,8.17764663696289
1667389771.181193,1506554,8.512594223022461
1667389771.283715,1513708,8.484585762023926
1667389771.655359,1547492,0.18696384131908417
1667389771.698736,1550605,7.940082550048828
1667389771.845521,1559858,8.41482162475586
1667389772.284507,1588288,8.27489185333252
1667389772.456483,1600864,-2.1503303050994873
1667389772.534924,1606951,0.15913058817386627
1667389772.739649,1619455,1.5337061882019043
1667389772.771921,1620659,7.405549049377441
1667389773.021997,1636984,3.5465376377105713
1667389773.084826,1639884,8.046603202819824
1667389773.149569,1643654,8.767351150512695
1667389773.162365,1644163,7.769618511199951
1667389773.266154,1652510,0.062225520610809326
1667389773.282501,1654360,7.980093002319336
1667389773.353333,1661745,-1.9238625764846802
1667389773.733674,1700686,7.586647033691406
1667389774.000283,1724616,3.366760492324829
1667389774.091029,1729386,3.608236789703369
1667389774.101573,1730549,-1.0387042760849
1667389775.049562,1794651,8.465280532836914
1667389775.256237,1811190,7.490673065185547
1667389775.970005,1870836,6.507665634155273
1667389776.216616,1888327,8.108428001403809
1667389776.23307,1889800,7.207744598388672
1667389776.560175,1914966,3.4969983100891113
1667389776.820789,1935682,8.174603462219238
1667389776.90199,1941900,2.2930777072906494
1667389776.927475,1944126,7.818596363067627
1667389777.070018,1953404,8.419158935546875
1667389777.149823,1958442,8.424071311950684
1667389777.316591,1969923,8.292082786560059
1667389777.468015,1980855,7.807800769805908
1667389777.496634,1983538,8.065131187438965
1667389777.845873,2007306,1.4363765716552734
1667389777.871594,2008423,8.185416221618652
1667389777.887657,2009243,6.377599239349365
1667389777.906369,2010554,7.782196998596191
1667389778.024371,2016731,7.896778583526611
1667389778.026492,2016890,7.096370220184326
1667389778.066097,2019849,7.077920436859131
1667389778.103928,2022023,8.746018409729004
1667389778.147867,2026110,3.7225704193115234
1667389778.170903,2027441,8.557548522949219
1667389778.616649,2056702,8.046749114990234
1667389779.232582,2090150,3.9013845920562744
1667389779.688959,2113551,8.044093132019043
1667389779.698462,2114360,2.733628988265991
1667389779.779711,2117705,2.3236889839172363
1667389779.862923,2123018,1.5767707824707031
1667389780.195337,2142175,5.511228561401367
1667389780.409511,2155881,8.61801815032959
1667389781.458309,2221418,2.7285985946655273
1667389781.700281,2235211,3.554616689682007
1667389781.97389,2255892,3.366760492324829
1667389782.271856,2274356,3.938758134841919
1667389782.356728,2278982,3.269407033920288
1667389782.52151,2289842,8.198942184448242
1667389782.637593,2296621,3.447205066680908
1667389782.788445,2305447,8.433609008789062
1667389783.264879,2337205,8.009599685668945
